Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received
55503,53,55222,53,allow,200,102,98,2,30,1,1
64738,53,34025,53,allow,402,118,284,2,30,1,1
56843,53,63293,53,allow,177,94,83,2,30,1,1
50095,53,10662,53,allow,168,86,82,2,30,1,1
57301,53,28379,53,allow,177,94,83,2,30,1,1
49267,53,55947,53,allow,184,94,90,2,30,1,1
50095,53,20934,53,allow,168,86,82,2,30,1,1
64181,53,43777,53,allow,194,102,92,2,30,1,1
49267,53,29003,53,allow,184,94,90,2,30,1,1
64388,53,41426,53,allow,258,110,148,2,30,1,1
56843,53,57824,53,allow,177,94,83,2,30,1,1
47725,443,52489,443,allow,502,250,252,9,32,5,4
49556,53,59272,53,allow,300,100,200,4,44,2,2
64974,53,23445,53,allow,506,108,398,4,36,2,2
50365,80,49822,80,allow,300,180,120,6,29,4,2
55454,53,51580,53,allow,168,86,82,2,33,1,1
50294,80,24616,80,allow,1515,481,1034,11,15,6,5
53964,443,36020,443,allow,374,254,120,4,5,2,2
57341,53,40485,53,allow,296,97,199,4,41,2,2
49706,53,34052,53,allow,296,102,194,4,41,2,2
56672,80,18882,80,allow,234,234,0,4,11,4,0
50283,53,31898,53,allow,767,102,665,2,29,1,1
48437,443,48848,443,allow,934,420,514,15,30,7,8
50095,53,59595,53,allow,250,86,164,4,30,2,2
65212,53,30386,53,allow,196,102,94,2,30,1,1
50629,443,10461,443,allow,1048,1048,0,9,17,9,0
49594,53,49594,53,allow,199,90,109,2,30,1,1
56873,53,11452,53,allow,184,94,90,2,29,1,1
57321,53,25115,53,allow,498,204,294,6,29,3,3
49179,53,18943,53,allow,309,118,191,2,30,1,1
55503,53,54842,53,allow,200,102,98,2,30,1,1
53950,123,31431,123,allow,184,94,90,2,30,1,1
49564,53,39263,53,allow,193,102,91,2,30,1,1
65318,53,11252,53,allow,184,94,90,2,30,1,1
49234,53,17767,53,allow,167,86,81,2,30,1,1
58124,123,43315,123,allow,184,94,90,2,30,1,1
49577,53,36536,53,allow,242,94,148,2,30,1,1
59637,53,37515,53,allow,273,94,179,2,30,1,1
49665,53,16462,53,allow,168,86,82,2,32,1,1
60059,53,45306,53,allow,168,78,90,2,30,1,1
65033,53,12694,53,allow,214,94,120,2,30,1,1
49849,53,61078,53,allow,196,102,94,2,31,1,1
53904,1024,57585,1024,allow,70,70,0,2,8,2,0
38101,443,19198,443,allow,350,210,140,6,15,4,2
53932,80,32355,80,allow,1134,465,669,9,18,6,3
56581,80,13177,80,allow,1630,918,712,12,17,7,5
40842,80,63836,80,allow,1712,786,926,12,17,7,5
49706,53,42213,53,allow,296,102,194,4,41,2,2
64942,53,36365,53,allow,284,102,182,4,38,2,2
65031,53,9401,53,allow,184,94,90,2,30,1,1
49881,53,28896,53,allow,213,102,111,2,30,1,1
64602,53,4497,53,allow,184,94,90,2,30,1,1
65314,53,60905,53,allow,402,118,284,2,30,1,1
64181,53,17159,53,allow,194,102,92,2,31,1,1
52319,445,0,0,drop,70,70,0,1,0,1,0
52317,445,0,0,drop,70,70,0,1,0,1,0
52315,445,0,0,drop,70,70,0,1,0,1,0
63937,445,0,0,drop,70,70,0,1,0,1,0
52313,445,0,0,drop,70,70,0,1,0,1,0
52311,445,0,0,drop,70,70,0,1,0,1,0
52307,445,0,0,drop,70,70,0,1,0,1,0
64092,445,0,0,drop,66,66,0,1,0,1,0
52306,445,0,0,drop,70,70,0,1,0,1,0
64088,445,0,0,drop,66,66,0,1,0,1,0
64085,445,0,0,drop,66,66,0,1,0,1,0
64084,445,0,0,drop,66,66,0,1,0,1,0
63924,445,0,0,drop,70,70,0,1,0,1,0
64082,445,0,0,drop,66,66,0,1,0,1,0
63921,445,0,0,drop,70,70,0,1,0,1,0
52305,445,0,0,drop,70,70,0,1,0,1,0
52292,445,0,0,drop,70,70,0,1,0,1,0
52291,445,0,0,drop,70,70,0,1,0,1,0
63916,445,0,0,drop,70,70,0,1,0,1,0
64072,445,0,0,drop,66,66,0,1,0,1,0
63915,445,0,0,drop,70,70,0,1,0,1,0
63913,445,0,0,drop,70,70,0,1,0,1,0
53904,443,54254,443,allow,495,421,74,4,0,3,1
64064,445,0,0,drop,66,66,0,1,0,1,0
52278,445,0,0,drop,70,70,0,1,0,1,0
56949,22,0,0,deny,60,60,0,1,0,1,0
64062,445,0,0,drop,66,66,0,1,0,1,0
63906,445,0,0,drop,70,70,0,1,0,1,0
63904,445,0,0,drop,70,70,0,1,0,1,0
58022,88,0,0,deny,60,60,0,1,0,1,0
64055,445,0,0,drop,66,66,0,1,0,1,0
63903,445,0,0,drop,70,70,0,1,0,1,0
64052,445,0,0,drop,66,66,0,1,0,1,0
63902,445,0,0,drop,70,70,0,1,0,1,0
63901,445,0,0,drop,70,70,0,1,0,1,0
63899,445,0,0,drop,70,70,0,1,0,1,0
63895,445,0,0,drop,70,70,0,1,0,1,0
63883,445,0,0,drop,70,70,0,1,0,1,0
63882,445,0,0,drop,70,70,0,1,0,1,0
63877,445,0,0,drop,70,70,0,1,0,1,0
63873,445,0,0,drop,70,70,0,1,0,1,0
63872,445,0,0,drop,70,70,0,1,0,1,0
52270,445,0,0,drop,70,70,0,1,0,1,0
52269,445,0,0,drop,70,70,0,1,0,1,0
52266,445,0,0,drop,70,70,0,1,0,1,0
64035,445,0,0,drop,66,66,0,1,0,1,0
64038,445,0,0,drop,66,66,0,1,0,1,0
64037,445,0,0,drop,66,66,0,1,0,1,0
64034,445,0,0,drop,66,66,0,1,0,1,0
64039,445,0,0,drop,66,66,0,1,0,1,0
64036,445,0,0,drop,66,66,0,1,0,1,0
64033,445,0,0,drop,66,66,0,1,0,1,0
63861,445,0,0,drop,70,70,0,1,0,1,0
52264,445,0,0,drop,70,70,0,1,0,1,0
52263,445,0,0,drop,70,70,0,1,0,1,0
52254,445,0,0,drop,70,70,0,1,0,1,0
52253,445,0,0,drop,70,70,0,1,0,1,0
64017,445,0,0,drop,66,66,0,1,0,1,0
64019,445,0,0,drop,66,66,0,1,0,1,0
64016,445,0,0,drop,66,66,0,1,0,1,0
43025,23,0,0,deny,60,60,0,1,0,1,0
63857,445,0,0,drop,70,70,0,1,0,1,0
52247,445,0,0,drop,70,70,0,1,0,1,0
52240,445,0,0,drop,70,70,0,1,0,1,0
52236,445,0,0,drop,70,70,0,1,0,1,0
52238,445,0,0,drop,70,70,0,1,0,1,0
63846,445,0,0,drop,70,70,0,1,0,1,0
63848,445,0,0,drop,70,70,0,1,0,1,0
63847,445,0,0,drop,70,70,0,1,0,1,0
63843,445,0,0,drop,70,70,0,1,0,1,0
63841,445,0,0,drop,70,70,0,1,0,1,0
52228,445,0,0,drop,70,70,0,1,0,1,0
52226,445,0,0,drop,70,70,0,1,0,1,0
47178,53,0,0,allow,82,82,0,2,40,2,0
40517,53,18726,53,allow,284,79,205,2,30,1,1
64850,53,13429,53,allow,166,85,81,2,31,1,1
38728,443,11034,443,allow,560,280,280,9,27,5,4
47613,53,0,0,allow,82,82,0,1,30,1,0
60518,80,21543,80,allow,1915,797,1118,8,16,5,3
52079,1024,39803,1024,allow,66,66,0,1,5,1,0
54104,80,15819,80,allow,214,140,74,4,15,3,1
50401,443,63156,443,allow,256,136,120,5,9,3,2
54314,53,25378,53,allow,284,79,205,2,30,1,1
56782,53,53429,53,allow,194,99,95,2,30,1,1
64942,53,24439,53,allow,522,190,332,5,48,3,2
63834,445,0,0,drop,70,70,0,1,0,1,0
64005,445,0,0,drop,66,66,0,1,0,1,0
57599,80,57241,80,allow,1526,972,554,10,75,6,4
64017,80,54075,80,allow,314,192,122,6,15,4,2
63827,445,0,0,drop,70,70,0,1,0,1,0
63824,445,0,0,drop,70,70,0,1,0,1,0
52221,445,0,0,drop,70,70,0,1,0,1,0
52220,445,0,0,drop,70,70,0,1,0,1,0
63819,445,0,0,drop,70,70,0,1,0,1,0
63817,445,0,0,drop,70,70,0,1,0,1,0
63988,445,0,0,drop,66,66,0,1,0,1,0
63989,445,0,0,drop,66,66,0,1,0,1,0
63813,445,0,0,drop,70,70,0,1,0,1,0
52210,445,0,0,drop,70,70,0,1,0,1,0
52206,445,0,0,drop,70,70,0,1,0,1,0
52204,445,0,0,drop,70,70,0,1,0,1,0
52198,445,0,0,drop,70,70,0,1,0,1,0
63812,445,0,0,drop,70,70,0,1,0,1,0
63984,445,0,0,drop,66,66,0,1,0,1,0
63979,445,0,0,drop,66,66,0,1,0,1,0
63976,445,0,0,drop,66,66,0,1,0,1,0
63967,445,0,0,drop,66,66,0,1,0,1,0
63972,445,0,0,drop,66,66,0,1,0,1,0
63971,445,0,0,drop,66,66,0,1,0,1,0
63968,445,0,0,drop,66,66,0,1,0,1,0
63969,445,0,0,drop,66,66,0,1,0,1,0
52196,445,0,0,drop,70,70,0,1,0,1,0
52191,445,0,0,drop,70,70,0,1,0,1,0
52187,445,0,0,drop,70,70,0,1,0,1,0
52189,445,0,0,drop,70,70,0,1,0,1,0
63807,445,0,0,drop,70,70,0,1,0,1,0
55931,53,3407,53,allow,168,78,90,2,30,1,1
64588,53,5541,53,allow,264,102,162,2,30,1,1
65318,53,63246,53,allow,294,94,200,4,51,2,2
56289,53,22157,53,allow,351,110,241,2,29,1,1
56674,80,12315,80,allow,156,156,0,3,8,3,0
49564,53,13171,53,allow,193,102,91,2,29,1,1
56853,53,24934,53,allow,167,86,81,2,29,1,1
55958,53,30538,53,allow,275,86,189,2,29,1,1
56519,53,20744,53,allow,167,86,81,2,29,1,1
56853,53,30375,53,allow,167,86,81,2,29,1,1
60708,53,53667,53,allow,291,86,205,2,29,1,1
58885,443,39873,443,allow,354,294,60,2,15,1,1
55346,53,15239,53,allow,199,94,105,2,30,1,1
65400,53,61482,53,allow,211,102,109,2,30,1,1
51243,80,3228,80,allow,1451,949,502,12,46,7,5
60607,53,60607,53,allow,832,106,726,2,30,1,1
64810,53,30848,53,allow,257,126,131,2,30,1,1
55360,80,13495,80,allow,130,70,60,2,15,1,1
37306,53,55019,53,allow,168,78,90,2,30,1,1
54071,53,10458,53,allow,207,86,121,2,30,1,1
49658,53,43401,53,allow,211,102,109,2,30,1,1
48778,80,16126,80,allow,130,70,60,2,15,1,1
36829,443,57108,443,allow,560,280,280,9,27,5,4
38606,53,21514,53,allow,168,78,90,2,30,1,1
49836,53,59050,53,allow,327,102,225,2,30,1,1
65168,53,46023,53,allow,239,94,145,2,30,1,1
48992,80,47525,80,allow,1114,534,580,12,16,7,5
55103,53,23177,53,allow,392,92,300,4,55,2,2
56782,53,51814,53,allow,197,102,95,2,33,1,1
49279,80,12266,80,allow,254,128,126,5,15,3,2
56519,53,14326,53,allow,167,86,81,2,29,1,1
57231,53,46027,53,allow,168,86,82,2,30,1,1
57202,443,8164,443,allow,1728,1153,575,12,28,7,5
56519,53,28431,53,allow,167,86,81,2,30,1,1
56672,53,64193,53,allow,177,94,83,2,30,1,1
49564,53,61434,53,allow,193,102,91,2,30,1,1
64850,53,27196,53,allow,167,86,81,2,30,1,1
49661,53,62903,53,allow,344,102,242,2,30,1,1
55363,53,15445,53,allow,228,110,118,2,30,1,1
50040,53,62872,53,allow,322,102,220,2,30,1,1
64850,53,29250,53,allow,167,86,81,2,30,1,1
64962,53,48454,53,allow,226,94,132,2,30,1,1
56672,53,51134,53,allow,177,94,83,2,30,1,1
36628,80,54402,80,allow,78,78,0,2,8,2,0
64593,53,46361,53,allow,258,102,156,2,30,1,1
52042,80,17014,80,allow,70,70,0,2,8,2,0
56044,80,25395,80,allow,1515,481,1034,11,16,6,5
64850,53,55584,53,allow,167,86,81,2,30,1,1
52184,445,0,0,drop,70,70,0,1,0,1,0
52183,445,0,0,drop,70,70,0,1,0,1,0
52179,445,0,0,drop,70,70,0,1,0,1,0
63962,445,0,0,drop,66,66,0,1,0,1,0
52178,445,0,0,drop,70,70,0,1,0,1,0
63959,445,0,0,drop,66,66,0,1,0,1,0
63794,445,0,0,drop,70,70,0,1,0,1,0
63957,445,0,0,drop,66,66,0,1,0,1,0
63955,445,0,0,drop,66,66,0,1,0,1,0
54173,23,0,0,deny,60,60,0,1,0,1,0
63953,445,0,0,drop,66,66,0,1,0,1,0
63791,445,0,0,drop,70,70,0,1,0,1,0
53902,443,2298,443,allow,499,425,74,4,0,3,1
52176,445,0,0,drop,70,70,0,1,0,1,0
52165,445,0,0,drop,70,70,0,1,0,1,0
52164,445,0,0,drop,70,70,0,1,0,1,0
63787,445,0,0,drop,70,70,0,1,0,1,0
65331,53,50741,53,allow,732,89,643,2,0,1,1
63785,445,0,0,drop,70,70,0,1,0,1,0
63943,445,0,0,drop,66,66,0,1,0,1,0
63783,445,0,0,drop,70,70,0,1,0,1,0
53901,443,43794,443,allow,499,425,74,4,0,3,1
53903,443,40208,443,allow,499,425,74,4,0,3,1
53900,443,15989,443,allow,499,425,74,4,0,3,1
53897,443,53988,443,allow,499,425,74,4,0,3,1
53898,443,56204,443,allow,499,425,74,4,0,3,1
53899,443,57181,443,allow,499,425,74,4,0,3,1
53890,443,45559,443,allow,499,425,74,4,0,3,1
53895,443,53348,443,allow,499,425,74,4,0,3,1
53896,443,17824,443,allow,499,425,74,4,0,3,1
53894,443,56603,443,allow,499,425,74,4,0,3,1
53893,443,15377,443,allow,499,425,74,4,0,3,1
53885,443,38826,443,allow,499,425,74,4,0,3,1
53891,443,8709,443,allow,499,425,74,4,0,3,1
53892,443,6388,443,allow,499,425,74,4,0,3,1
53886,443,40309,443,allow,499,425,74,4,0,3,1
53887,443,39424,443,allow,499,425,74,4,0,3,1
53888,443,38577,443,allow,499,425,74,4,0,3,1
53889,443,11378,443,allow,499,425,74,4,0,3,1
63935,445,0,0,drop,66,66,0,1,0,1,0
52155,445,0,0,drop,70,70,0,1,0,1,0
63776,445,0,0,drop,70,70,0,1,0,1,0
63932,445,0,0,drop,66,66,0,1,0,1,0
63774,445,0,0,drop,70,70,0,1,0,1,0
63773,445,0,0,drop,70,70,0,1,0,1,0
63772,445,0,0,drop,70,70,0,1,0,1,0
63771,445,0,0,drop,70,70,0,1,0,1,0
63926,445,0,0,drop,66,66,0,1,0,1,0
63766,445,0,0,drop,70,70,0,1,0,1,0
63765,445,0,0,drop,70,70,0,1,0,1,0
63918,445,0,0,drop,66,66,0,1,0,1,0
63753,445,0,0,drop,70,70,0,1,0,1,0
63752,445,0,0,drop,70,70,0,1,0,1,0
63749,445,0,0,drop,70,70,0,1,0,1,0
63743,445,0,0,drop,70,70,0,1,0,1,0
63742,445,0,0,drop,70,70,0,1,0,1,0
52142,445,0,0,drop,70,70,0,1,0,1,0
52139,445,0,0,drop,70,70,0,1,0,1,0
52138,445,0,0,drop,70,70,0,1,0,1,0
63901,445,0,0,drop,66,66,0,1,0,1,0
63905,445,0,0,drop,66,66,0,1,0,1,0
63908,445,0,0,drop,66,66,0,1,0,1,0
63907,445,0,0,drop,66,66,0,1,0,1,0
63902,445,0,0,drop,66,66,0,1,0,1,0
63904,445,0,0,drop,66,66,0,1,0,1,0
63903,445,0,0,drop,66,66,0,1,0,1,0
63900,445,0,0,drop,66,66,0,1,0,1,0
63731,445,0,0,drop,70,70,0,1,0,1,0
52134,445,0,0,drop,70,70,0,1,0,1,0
52133,445,0,0,drop,70,70,0,1,0,1,0
52131,445,0,0,drop,70,70,0,1,0,1,0
52122,445,0,0,drop,70,70,0,1,0,1,0
63886,445,0,0,drop,66,66,0,1,0,1,0
63885,445,0,0,drop,66,66,0,1,0,1,0
63884,445,0,0,drop,66,66,0,1,0,1,0
63727,445,0,0,drop,70,70,0,1,0,1,0
52118,445,0,0,drop,70,70,0,1,0,1,0
49531,80,57829,80,allow,78,78,0,1,5,1,0
59893,80,45322,80,allow,130,70,60,2,15,1,1
57410,53,64082,53,allow,711,87,624,2,30,1,1
56082,53,58517,53,allow,271,88,183,4,38,2,2
56467,53,49050,53,allow,578,286,292,9,15,5,4
56937,53,51825,53,allow,178,91,87,2,30,1,1
55542,53,5716,53,allow,170,87,83,2,30,1,1
64117,53,64117,53,allow,209,77,132,2,32,1,1
57231,53,16422,53,allow,168,86,82,2,31,1,1
46720,53,0,0,allow,82,82,0,1,30,1,0
56440,53,9792,53,allow,711,87,624,2,31,1,1
57164,443,51715,443,allow,522,78,444,8,22,2,6
63716,445,0,0,drop,70,70,0,1,0,1,0
63718,445,0,0,drop,70,70,0,1,0,1,0
63717,445,0,0,drop,70,70,0,1,0,1,0
52117,445,0,0,drop,70,70,0,1,0,1,0
52110,445,0,0,drop,70,70,0,1,0,1,0
52109,445,0,0,drop,70,70,0,1,0,1,0
63714,445,0,0,drop,70,70,0,1,0,1,0
63711,445,0,0,drop,70,70,0,1,0,1,0
41970,23,0,0,deny,60,60,0,1,0,1,0
63704,445,0,0,drop,70,70,0,1,0,1,0
52101,445,0,0,drop,70,70,0,1,0,1,0
52098,445,0,0,drop,70,70,0,1,0,1,0
52096,445,0,0,drop,70,70,0,1,0,1,0
63873,445,0,0,drop,66,66,0,1,0,1,0
63697,445,0,0,drop,70,70,0,1,0,1,0
63696,445,0,0,drop,70,70,0,1,0,1,0
49781,53,35337,53,allow,254,102,152,2,29,1,1
50405,443,58184,443,allow,612,280,332,10,26,5,5
54819,443,17467,443,allow,70,70,0,1,4,1,0
60514,80,54084,80,allow,1641,944,697,9,15,5,4
44680,80,65456,80,allow,1658,922,736,10,17,6,4
52105,1024,36023,1024,allow,70,70,0,2,7,2,0
54813,443,48795,443,allow,1633,819,814,16,40,8,8
56737,80,46127,80,allow,194,128,66,4,25,3,1
55542,53,10496,53,allow,177,94,83,2,29,1,1
56937,53,49569,53,allow,181,94,87,2,33,1,1
49773,80,31365,80,allow,70,70,0,1,5,1,0
52093,445,0,0,drop,70,70,0,1,0,1,0
52090,445,0,0,drop,70,70,0,1,0,1,0
63690,445,0,0,drop,70,70,0,1,0,1,0
49558,53,42255,53,allow,350,93,257,4,42,2,2
36983,80,52569,80,allow,130,70,60,2,15,1,1
65386,53,35268,53,allow,197,102,95,2,33,1,1
65507,53,1633,53,allow,177,94,83,2,30,1,1
55542,53,62446,53,allow,177,94,83,2,30,1,1
49428,53,23705,53,allow,200,94,106,2,30,1,1
49730,53,34301,53,allow,539,100,439,4,54,2,2
40587,53,36507,53,allow,271,102,169,2,30,1,1
57308,53,39831,53,allow,302,110,192,2,30,1,1
50656,80,17387,80,allow,318,192,126,6,25,4,2
56082,53,15374,53,allow,271,88,183,4,37,2,2
49634,53,57122,53,allow,718,94,624,2,30,1,1
41336,443,51571,443,allow,350,210,140,6,30,4,2
56671,80,31736,80,allow,234,234,0,4,12,4,0
56736,80,11534,80,allow,194,128,66,4,25,3,1
65331,53,14108,53,allow,308,102,206,2,30,1,1
64687,53,30992,53,allow,495,109,386,4,53,2,2
56734,80,64954,80,allow,194,128,66,4,25,3,1
64458,53,4904,53,allow,292,102,190,2,30,1,1
55542,53,50778,53,allow,177,94,83,2,30,1,1
65293,53,50670,53,allow,94,94,0,1,30,1,0
52474,123,6683,123,allow,184,94,90,2,30,1,1
65507,53,62722,53,allow,177,94,83,2,30,1,1
56735,80,63370,80,allow,194,128,66,4,25,3,1
54432,53,45895,53,allow,168,78,90,2,30,1,1
56082,53,31858,53,allow,271,88,183,4,37,2,2
60439,53,58321,53,allow,70,70,0,1,30,1,0
39236,80,55447,80,allow,190,70,120,4,16,2,2
49498,53,33432,53,allow,211,102,109,2,30,1,1
56213,53,25430,53,allow,168,78,90,2,30,1,1
56274,53,38501,53,allow,177,94,83,2,30,1,1
56082,53,50090,53,allow,271,88,183,4,38,2,2
51558,443,41569,443,allow,254,70,184,5,22,2,3
65359,53,37489,53,allow,210,102,108,2,30,1,1
55232,53,52840,53,allow,177,94,83,2,30,1,1
49835,53,10267,53,allow,199,94,105,2,31,1,1
45844,80,40841,80,allow,152,78,74,2,5,1,1
63689,445,0,0,drop,70,70,0,1,0,1,0
63860,445,0,0,drop,66,66,0,1,0,1,0
63855,445,0,0,drop,66,66,0,1,0,1,0
63685,445,0,0,drop,70,70,0,1,0,1,0
52083,445,0,0,drop,70,70,0,1,0,1,0
52080,445,0,0,drop,70,70,0,1,0,1,0
52076,445,0,0,drop,70,70,0,1,0,1,0
52072,445,0,0,drop,70,70,0,1,0,1,0
63684,445,0,0,drop,70,70,0,1,0,1,0
63852,445,0,0,drop,66,66,0,1,0,1,0
63838,445,0,0,drop,66,66,0,1,0,1,0
63847,445,0,0,drop,66,66,0,1,0,1,0
63844,445,0,0,drop,66,66,0,1,0,1,0
63841,445,0,0,drop,66,66,0,1,0,1,0
63843,445,0,0,drop,66,66,0,1,0,1,0
63839,445,0,0,drop,66,66,0,1,0,1,0
63846,445,0,0,drop,66,66,0,1,0,1,0
63679,445,0,0,drop,70,70,0,1,0,1,0
52067,445,0,0,drop,70,70,0,1,0,1,0
52060,445,0,0,drop,70,70,0,1,0,1,0
52063,445,0,0,drop,70,70,0,1,0,1,0
52059,445,0,0,drop,70,70,0,1,0,1,0
52056,445,0,0,drop,70,70,0,1,0,1,0
52053,445,0,0,drop,70,70,0,1,0,1,0
52052,445,0,0,drop,70,70,0,1,0,1,0
63666,445,0,0,drop,70,70,0,1,0,1,0
63830,445,0,0,drop,66,66,0,1,0,1,0
52050,445,0,0,drop,70,70,0,1,0,1,0
63827,445,0,0,drop,66,66,0,1,0,1,0
63663,445,0,0,drop,70,70,0,1,0,1,0
63826,445,0,0,drop,66,66,0,1,0,1,0
63824,445,0,0,drop,66,66,0,1,0,1,0
63823,445,0,0,drop,66,66,0,1,0,1,0
52045,445,0,0,drop,70,70,0,1,0,1,0
63658,445,0,0,drop,70,70,0,1,0,1,0
63657,445,0,0,drop,70,70,0,1,0,1,0
52039,445,0,0,drop,70,70,0,1,0,1,0
52036,445,0,0,drop,70,70,0,1,0,1,0
63655,445,0,0,drop,70,70,0,1,0,1,0
63811,445,0,0,drop,66,66,0,1,0,1,0
63804,445,0,0,drop,66,66,0,1,0,1,0
52024,445,0,0,drop,70,70,0,1,0,1,0
57860,23,0,0,deny,60,60,0,1,0,1,0
63648,445,0,0,drop,70,70,0,1,0,1,0
63646,445,0,0,drop,70,70,0,1,0,1,0
63802,445,0,0,drop,66,66,0,1,0,1,0
63645,445,0,0,drop,70,70,0,1,0,1,0
63644,445,0,0,drop,70,70,0,1,0,1,0
63643,445,0,0,drop,70,70,0,1,0,1,0
63640,445,0,0,drop,70,70,0,1,0,1,0
63639,445,0,0,drop,70,70,0,1,0,1,0
63795,445,0,0,drop,66,66,0,1,0,1,0
63787,445,0,0,drop,66,66,0,1,0,1,0
41210,23,0,0,deny,60,60,0,1,0,1,0
63625,445,0,0,drop,70,70,0,1,0,1,0
63624,445,0,0,drop,70,70,0,1,0,1,0
63621,445,0,0,drop,70,70,0,1,0,1,0
63614,445,0,0,drop,70,70,0,1,0,1,0
63615,445,0,0,drop,70,70,0,1,0,1,0
52014,445,0,0,drop,70,70,0,1,0,1,0
52012,445,0,0,drop,70,70,0,1,0,1,0
52010,445,0,0,drop,70,70,0,1,0,1,0
63775,445,0,0,drop,66,66,0,1,0,1,0
63771,445,0,0,drop,66,66,0,1,0,1,0
63778,445,0,0,drop,66,66,0,1,0,1,0
63776,445,0,0,drop,66,66,0,1,0,1,0
63779,445,0,0,drop,66,66,0,1,0,1,0
63772,445,0,0,drop,66,66,0,1,0,1,0
63773,445,0,0,drop,66,66,0,1,0,1,0
63777,445,0,0,drop,66,66,0,1,0,1,0
63603,445,0,0,drop,70,70,0,1,0,1,0
39186,53,39186,53,allow,371,237,134,3,33,2,1
56354,53,56354,53,allow,214,97,117,2,30,1,1
49665,53,35069,53,allow,168,86,82,2,32,1,1
61509,443,47638,443,allow,1506,984,522,14,27,8,6
38019,443,55149,443,allow,884,464,420,13,28,7,6
56303,53,13622,53,allow,170,87,83,2,30,1,1
64455,53,64455,53,allow,257,101,156,2,33,1,1
64343,53,64343,53,allow,216,98,118,2,30,1,1
65047,53,45819,53,allow,206,91,115,2,30,1,1
56737,53,36153,53,allow,817,98,719,2,31,1,1
65165,53,27998,53,allow,783,96,687,2,31,1,1
55193,53,60056,53,allow,170,87,83,2,31,1,1
45202,23,0,0,deny,60,60,0,1,0,1,0
52007,445,0,0,drop,70,70,0,1,0,1,0
52006,445,0,0,drop,70,70,0,1,0,1,0
52001,445,0,0,drop,70,70,0,1,0,1,0
51998,445,0,0,drop,70,70,0,1,0,1,0
63599,445,0,0,drop,70,70,0,1,0,1,0
63756,445,0,0,drop,66,66,0,1,0,1,0
63758,445,0,0,drop,66,66,0,1,0,1,0
63755,445,0,0,drop,66,66,0,1,0,1,0
64814,53,31747,53,allow,565,215,350,6,37,3,3
63588,445,0,0,drop,70,70,0,1,0,1,0
63589,445,0,0,drop,70,70,0,1,0,1,0
63590,445,0,0,drop,70,70,0,1,0,1,0
63584,445,0,0,drop,70,70,0,1,0,1,0
63582,445,0,0,drop,70,70,0,1,0,1,0
51985,445,0,0,drop,70,70,0,1,0,1,0
51984,445,0,0,drop,70,70,0,1,0,1,0
51981,445,0,0,drop,70,70,0,1,0,1,0
63576,445,0,0,drop,70,70,0,1,0,1,0
51973,445,0,0,drop,70,70,0,1,0,1,0
51972,445,0,0,drop,70,70,0,1,0,1,0
51968,445,0,0,drop,70,70,0,1,0,1,0
63745,445,0,0,drop,66,66,0,1,0,1,0
63569,445,0,0,drop,70,70,0,1,0,1,0
63567,445,0,0,drop,70,70,0,1,0,1,0
63562,445,0,0,drop,70,70,0,1,0,1,0
57231,53,2071,53,allow,168,86,82,2,31,1,1
56274,53,29071,53,allow,177,94,83,2,29,1,1
58094,53,1806,53,allow,249,102,147,2,29,1,1
49278,80,1561,80,allow,254,128,126,5,16,3,2
49944,53,58340,53,allow,334,90,244,4,38,2,2
64708,53,37304,53,allow,437,89,348,4,48,2,2
49228,53,52033,53,allow,209,110,99,2,30,1,1
46310,443,24043,443,allow,172,172,0,2,5,2,0
64341,53,61484,53,allow,355,118,237,2,30,1,1
55669,53,24694,53,allow,195,94,101,2,30,1,1
51283,443,17367,443,allow,638,292,346,10,28,5,5
51559,443,32426,443,allow,254,70,184,5,21,2,3
65344,53,8855,53,allow,180,94,86,2,35,1,1
56303,53,31666,53,allow,177,94,83,2,30,1,1
49631,53,6299,53,allow,198,102,96,2,33,1,1
55232,53,34536,53,allow,177,94,83,2,29,1,1
44720,53,0,0,allow,86,86,0,1,29,1,0
65224,53,29187,53,allow,232,110,122,2,30,1,1
49665,53,15025,53,allow,168,86,82,2,29,1,1
56303,53,55286,53,allow,177,94,83,2,30,1,1
40662,53,39686,53,allow,223,78,145,2,30,1,1
52422,443,1583,443,allow,1043,556,487,10,15,6,4
49527,53,63553,53,allow,415,98,317,4,51,2,2
51971,53,51971,53,allow,240,98,142,2,30,1,1
49824,53,50073,53,allow,198,94,104,2,30,1,1
55454,53,64127,53,allow,168,86,82,2,32,1,1
64249,53,6288,53,allow,181,94,87,2,33,1,1
65071,53,53845,53,allow,411,99,312,4,52,2,2
49819,53,24234,53,allow,94,94,0,1,30,1,0
59189,53,53487,53,allow,222,94,128,2,30,1,1
51944,53,51944,53,allow,832,106,726,2,30,1,1
55133,53,55133,53,allow,228,90,138,2,30,1,1
52854,53,0,0,allow,86,86,0,1,30,1,0
52018,53,53682,53,allow,164,78,86,2,30,1,1
36661,53,19439,53,allow,164,78,86,2,31,1,1
55868,53,18445,53,allow,177,94,83,2,30,1,1
53581,53,57842,53,allow,231,94,137,2,30,1,1
49767,53,4502,53,allow,177,94,83,2,30,1,1
49562,53,28687,53,allow,198,94,104,2,30,1,1
64030,53,24656,53,allow,338,110,228,2,30,1,1
51965,445,0,0,drop,70,70,0,1,0,1,0
